[unified] expvid chunk 1/2 model=72b conds=['c0', 'cot', 'c1'] tag=main: 372/372 to run (resume skips 0)
[VLMClient] loading Qwen/Qwen2.5-VL-72B-Instruct on auto
  [80/372] c0~0.442 cot~0.500 c1~0.467 2145s
  [90/372] c0~0.493 cot~0.511 c1~0.515 2340s
  [100/372] c0~0.504 cot~0.540 c1~0.544 2527s
  [110/372] c0~0.522 cot~0.546 c1~0.558 2725s
  [120/372] c0~0.562 cot~0.567 c1~0.578 2917s
  [130/372] c0~0.588 cot~0.593 c1~0.611 3102s
  [140/372] c0~0.588 cot~0.600 c1~0.610 3293s
  [150/372] c0~0.596 cot~0.607 c1~0.616 3480s
  [160/372] c0~0.577 cot~0.581 c1~0.590 3658s
  [170/372] c0~0.549 cot~0.553 c1~0.567 3845s
  [180/372] c0~0.519 cot~0.528 c1~0.535 4025s
  [190/372] c0~0.491 cot~0.511 c1~0.512 4211s
  [200/372] c0~0.472 cot~0.490 c1~0.497 4386s
  [210/372] c0~0.454 cot~0.491 c1~0.478 4582s
  [220/372] c0~0.434 cot~0.473 c1~0.456 4762s
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
  [230/372] c0~0.419 cot~0.461 c1~0.445 4945s
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
  [240/372] c0~0.418 cot~0.454 c1~0.435 5168s
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
  [250/372] c0~0.402 cot~0.436 c1~0.417 5385s
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
  [260/372] c0~0.401 cot~0.427 c1~0.413 5576s
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
  [270/372] c0~0.394 cot~0.426 c1~0.405 5782s
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
  [280/372] c0~0.387 cot~0.418 c1~0.394 6000s
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
  [290/372] c0~0.377 cot~0.421 c1~0.387 6201s
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
  [300/372] c0~0.371 cot~0.410 c1~0.381 6402s
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
  [310/372] c0~0.366 cot~0.408 c1~0.376 6747s
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
  [320/372] c0~0.369 cot~0.407 c1~0.376 7449s
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
  [330/372] c0~0.367 cot~0.402 c1~0.372 8225s
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
  [340/372] c0~0.363 cot~0.396 c1~0.366 8836s
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
  [350/372] c0~0.358 cot~0.391 c1~0.363 9522s
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
  [360/372] c0~0.359 cot~0.390 c1~0.363 10210s
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
  [370/372] c0~0.356 cot~0.387 c1~0.361 10845s
The given max_pixels[604800] exceeds limit[602112].
The given max_pixels[604800] exceeds limit[602112].
  [372/372] c0~0.356 cot~0.387 c1~0.361 10938s
[unified] done -> /home/yz0392@unt.ad.unt.edu/xin_ai/scinote/results_unified/72b_expvid_main_chunk1of2.jsonl
  c0   fitb      n=  68 mean=0.2973
  c0   mc        n= 151 mean=0.4834
  c0   seqgen    n=  80 mean=0.4423
  c0   steppred  n=  73 mean=0.0548
  c1   fitb      n=  68 mean=0.2802
  c1   mc        n= 151 mean=0.4702
  c1   seqgen    n=  80 mean=0.4671
  c1   steppred  n=  73 mean=0.0959
  cot  fitb      n=  68 mean=0.2812
  cot  mc        n= 151 mean=0.4834
  cot  seqgen    n=  80 mean=0.5003
  cot  steppred  n=  73 mean=0.1644
